"zip","lat","lon","city","abr","county","type"
41173,38.26,-83.28,"SOLDIER","KY","CARTER","PO BOX ONLY"
41174,38.57,-82.92,"SOUTH PORTSMOUTH","KY","GREENUP","STANDARD"
41175,38.71,-82.94,"SOUTH SHORE","KY","GREENUP","STANDARD"
41179,38.47,-83.27,"VANCEBURG","KY","LEWIS","STANDARD"
41180,38.19,-82.88,"WEBBVILLE","KY","LAWRENCE","STANDARD"
41181,38.2,-82.91,"WILLARD","KY","CARTER","PO BOX ONLY"
41183,38.55,-82.73,"WORTHINGTON","KY","GREENUP","STANDARD"
41189,38.52,-83.34,"TOLLESBORO","KY","LEWIS","STANDARD"
41201,38.07,-82.74,"ADAMS","KY","LAWRENCE","STANDARD"
41203,37.76,-82.62,"BEAUTY","KY","MARTIN","PO BOX ONLY"
41204,37.82,-82.69,"BOONS CAMP","KY","JOHNSON","STANDARD"
41214,37.8,-82.56,"DEBORD","KY","MARTIN","STANDARD"
41215,37.77,-82.87,"DENVER","KY","JOHNSON","STANDARD"
41216,37.76,-82.82,"EAST POINT","KY","JOHNSON","STANDARD"
41219,37.92,-82.92,"FLATGAP","KY","JOHNSON","STANDARD"
41222,37.78,-82.84,"HAGERHILL","KY","JOHNSON","STANDARD"
41224,37.88,-82.53,"INEZ","KY","MARTIN","STANDARD"
41226,37.97,-82.97,"KEATON","KY","JOHNSON","STANDARD"
41228,37.74,-82.87,"LEANDER","KY","JOHNSON","STANDARD"
41230,38.1,-82.61,"LOUISA","KY","LAWRENCE","STANDARD"
41231,37.82,-82.49,"LOVELY","KY","MARTIN","STANDARD"
41232,38.07,-82.74,"LOWMANSVILLE","KY","LAWRENCE","STANDARD"
41234,37.81,-82.74,"MEALLY","KY","JOHNSON","STANDARD"
41238,37.81,-82.94,"OIL SPRINGS","KY","JOHNSON","STANDARD"
41240,37.82,-82.79,"PAINTSVILLE","KY","JOHNSON","STANDARD"
41250,37.82,-82.49,"PILGRIM","KY","MARTIN","STANDARD"
41254,37.88,-82.73,"RIVER","KY","JOHNSON","STANDARD"
41255,37.92,-82.83,"SITKA","KY","JOHNSON","STANDARD"
41256,37.83,-82.88,"STAFFORDSVILLE","KY","JOHNSON","STANDARD"
41257,37.92,-82.8,"STAMBAUGH","KY","JOHNSON","STANDARD"
41260,37.81,-82.77,"THELMA","KY","JOHNSON","STANDARD"
41262,37.83,-82.65,"TOMAHAWK","KY","MARTIN","STANDARD"
41263,37.85,-82.76,"TUTOR KEY","KY","JOHNSON","STANDARD"
41264,38.07,-82.74,"ULYSSES","KY","LAWRENCE","STANDARD"
41265,37.78,-82.74,"VAN LEAR","KY","JOHNSON","STANDARD"
41267,37.82,-82.49,"WARFIELD","KY","MARTIN","STANDARD"
41268,37.8,-82.79,"WEST VAN LEAR","KY","JOHNSON","PO BOX ONLY"
41271,37.83,-82.73,"WILLIAMSPORT","KY","JOHNSON","STANDARD"
41274,37.9,-82.78,"WITTENSVILLE","KY","JOHNSON","STANDARD"
41301,37.73,-83.49,"CAMPTON","KY","WOLFE","STANDARD"
41307,37.52,-83.26,"ATHOL","KY","BREATHITT","STANDARD"
41310,37.64,-83.24,"BAYS","KY","BREATHITT","STANDARD"
41311,37.6,-83.71,"BEATTYVILLE","KY","LEE","STANDARD"
41313,37.74,-83.48,"BETHANY","KY","WOLFE","PO BOX ONLY"
41314,37.5,-83.66,"BOONEVILLE","KY","OWSLEY","STANDARD"
41317,37.46,-83.24,"CLAYHOLE","KY","BREATHITT","STANDARD"
41332,37.8,-83.42,"HAZEL GREEN","KY","WOLFE","STANDARD"
41333,37.56,-83.78,"HEIDELBERG","KY","LEE","PO BOX ONLY"
41338,37.4,-83.7,"ISLAND CITY","KY","OWSLEY","STANDARD"
41339,37.49,-83.29,"JACKSON","KY","BREATHITT","STANDARD"
41342,37.74,-83.48,"LEE CITY","KY","WOLFE","STANDARD"
41344,37.4,-83.7,"LEROSE","KY","OWSLEY","PO BOX ONLY"
41347,37.54,-83.6,"LONE","KY","LEE","PO BOX ONLY"
41348,37.44,-83.3,"LOST CREEK","KY","BREATHITT","STANDARD"
41351,37.4,-83.7,"MISTLETOE","KY","OWSLEY","STANDARD"
41352,37.91,-83.23,"MIZE","KY","MORGAN","STANDARD"
41360,37.77,-83.63,"PINE RIDGE","KY","WOLFE","STANDARD"
41362,37.6,-83.71,"PRIMROSE","KY","LEE","PO BOX ONLY"
41364,37.39,-83.68,"RICETOWN","KY","OWSLEY","STANDARD"
41365,37.72,-83.64,"ROGERS","KY","WOLFE","STANDARD"
41366,37.59,-83.29,"ROUSSEAU","KY","BREATHITT","STANDARD"
41367,37.4,-83.23,"ROWDY","KY","PERRY","STANDARD"
41368,37.61,-83.64,"SAINT HELENS","KY","LEE","PO BOX ONLY"
41377,37.42,-83.44,"TALBERT","KY","BREATHITT","STANDARD"
41385,37.63,-83.36,"VANCLEVE","KY","BREATHITT","STANDARD"
41386,37.4,-83.7,"VINCENT","KY","OWSLEY","STANDARD"
41390,37.42,-83.38,"WHICK","KY","BREATHITT","STANDARD"
41397,37.67,-83.69,"ZOE","KY","LEE","STANDARD"
41408,37.91,-83.23,"CANNEL CITY","KY","MORGAN","STANDARD"
41410,37.69,-83.07,"CISCO","KY","MAGOFFIN","PO BOX ONLY"
41413,37.97,-83.13,"CROCKETT","KY","MORGAN","PO BOX ONLY"
41419,37.69,-83.07,"EDNA","KY","MAGOFFIN","STANDARD"
41421,37.97,-83.12,"ELKFORK","KY","MORGAN","STANDARD"
41422,37.69,-83.07,"ELSIE","KY","MAGOFFIN","STANDARD"
41425,37.91,-83.23,"EZEL","KY","MORGAN","STANDARD"
41426,37.78,-83.01,"FALCON","KY","MAGOFFIN","PO BOX ONLY"
41433,37.69,-83.07,"GAPVILLE","KY","MAGOFFIN","PO BOX ONLY"
41444,37.69,-83.07,"IVYTON","KY","MAGOFFIN","PO BOX ONLY"
41451,37.91,-83.23,"MALONE","KY","MORGAN","PO BOX ONLY"
41459,37.91,-83.23,"OPHIR","KY","MORGAN","PO BOX ONLY"
41464,37.68,-83.02,"ROYALTON","KY","MAGOFFIN","STANDARD"
41465,37.73,-83.03,"SALYERSVILLE","KY","MAGOFFIN","STANDARD"
41472,37.98,-83.2,"WEST LIBERTY","KY","MORGAN","STANDARD"
41477,37.91,-83.23,"WRIGLEY","KY","MORGAN","STANDARD"
41501,37.48,-82.45,"PIKEVILLE","KY","PIKE","STANDARD"
41502,37.48,-82.55,"PIKEVILLE","KY","PIKE","STANDARD"
41503,37.49,-82.31,"SOUTH WILLIAMSON","KY","PIKE","STANDARD"
41512,37.46,-82.45,"ASHCAMP","KY","PIKE","STANDARD"
41513,37.35,-82.34,"BELCHER","KY","PIKE","STANDARD"
41514,37.64,-82.31,"BELFRY","KY","PIKE","STANDARD"
41517,37.18,-82.61,"BURDINE","KY","LETCHER","STANDARD"
41519,37.59,-82.33,"CANADA","KY","PIKE","STANDARD"
41520,37.28,-82.58,"DORTON","KY","PIKE","PO BOX ONLY"
41522,37.42,-82.38,"ELKHORN CITY","KY","PIKE","STANDARD"
41524,37.43,-82.26,"FEDSCREEK","KY","PIKE","STANDARD"
41526,37.44,-82.52,"FORDS BRANCH","KY","PIKE","PO BOX ONLY"
41527,37.63,-82.28,"FOREST HILLS","KY","PIKE","STANDARD"
41528,37.55,-82.13,"FREEBURN","KY","PIKE","STANDARD"
41531,37.65,-82.26,"HARDY","KY","PIKE","STANDARD"
41534,37.28,-82.48,"HELLIER","KY","PIKE","STANDARD"
41535,37.61,-82.29,"HUDDY","KY","PIKE","STANDARD"
41537,37.19,-82.65,"JENKINS","KY","LETCHER","STANDARD"
41538,37.47,-82.35,"JONANCY","KY","PIKE","PO BOX ONLY"
41539,37.41,-82.33,"KIMPER","KY","PIKE","STANDARD"
41540,37.36,-82.31,"LICK CREEK","KY","PIKE","STANDARD"
41542,37.31,-82.46,"LOOKOUT","KY","PIKE","PO BOX ONLY"
41543,37.56,-82.28,"MC ANDREWS","KY","PIKE","STANDARD"
41544,37.63,-82.23,"MC CARR","KY","PIKE","STANDARD"
41546,37.52,-82.3,"MC VEIGH","KY","PIKE","STANDARD"
41547,37.53,-82.09,"MAJESTIC","KY","PIKE","STANDARD"
41548,37.4,-82.35,"MOUTHCARD","KY","PIKE","STANDARD"
41549,37.47,-82.35,"MYRA","KY","PIKE","PO BOX ONLY"
41553,37.54,-82.23,"PHELPS","KY","PIKE","STANDARD"
41554,37.41,-82.42,"PHYLLIS","KY","PIKE","STANDARD"
41555,37.55,-82.26,"PINSONFORK","KY","PIKE","STANDARD"
41557,37.49,-82.42,"RACCOON","KY","PIKE","STANDARD"
41558,37.54,-82.21,"RANSOM","KY","PIKE","STANDARD"
41559,37.37,-82.41,"REGINA","KY","PIKE","STANDARD"
41560,37.38,-82.56,"ROBINSON CREEK","KY","PIKE","STANDARD"
41561,37.33,-82.46,"ROCKHOUSE","KY","PIKE","PO BOX ONLY"
41562,37.41,-82.47,"SHELBIANA","KY","PIKE","STANDARD"
41563,37.23,-82.53,"SHELBY GAP","KY","PIKE","STANDARD"
41564,37.56,-82.41,"SIDNEY","KY","PIKE","STANDARD"
41566,37.4,-82.2,"STEELE","KY","PIKE","STANDARD"
41567,37.58,-82.27,"STONE","KY","PIKE","STANDARD"
41568,37.51,-82.08,"STOPOVER","KY","PIKE","STANDARD"
41569,37.61,-82.29,"TOLER","KY","PIKE","STANDARD"
41571,37.62,-82.51,"VARNEY","KY","PIKE","STANDARD"
41572,37.32,-82.61,"VIRGIE","KY","PIKE","STANDARD"
41601,37.48,-82.68,"ALLEN","KY","FLOYD","STANDARD"
41602,37.72,-82.7,"AUXIER","KY","FLOYD","STANDARD"
41603,37.57,-82.68,"BANNER","KY","FLOYD","STANDARD"
41604,37.38,-82.69,"BEAVER","KY","FLOYD","STANDARD"
41605,37.54,-82.7,"BETSY LAYNE","KY","FLOYD","STANDARD"
41606,37.35,-82.74,"BEVINSVILLE","KY","FLOYD","STANDARD"
41607,37.63,-82.74,"BLUE RIVER","KY","FLOYD","STANDARD"
41612,37.35,-82.72,"BYPRO","KY","FLOYD","STANDARD"
41615,37.56,-82.68,"DANA","KY","FLOYD","STANDARD"
41616,37.58,-82.87,"DAVID","KY","FLOYD","STANDARD"
41619,37.49,-82.76,"DRIFT","KY","FLOYD","STANDARD"
41621,37.62,-82.72,"DWALE","KY","FLOYD","STANDARD"
41622,37.51,-82.82,"EASTERN","KY","FLOYD","STANDARD"
41630,37.47,-82.83,"GARRETT","KY","FLOYD","STANDARD"
41631,37.46,-82.66,"GRETHEL","KY","FLOYD","STANDARD"
41632,37.59,-82.95,"GUNLOCK","KY","MAGOFFIN","STANDARD"
41635,37.58,-82.68,"HAROLD","KY","FLOYD","STANDARD"
41636,37.43,-82.71,"HI HAT","KY","FLOYD","STANDARD"
41640,37.51,-82.85,"HUEYSVILLE","KY","FLOYD","STANDARD"
41642,37.47,-82.68,"IVEL","KY","FLOYD","STANDARD"
41643,37.47,-82.83,"LACKEY","KY","FLOYD","STANDARD"
41645,37.59,-82.8,"LANGLEY","KY","FLOYD","STANDARD"
41647,37.56,-82.71,"MC DOWELL","KY","FLOYD","STANDARD"
41649,37.6,-82.79,"MARTIN","KY","FLOYD","STANDARD"
41650,37.35,-82.68,"MELVIN","KY","FLOYD","STANDARD"
41651,37.45,-82.76,"MINNIE","KY","FLOYD","STANDARD"
41653,37.54,-82.77,"PRESTONSBURG","KY","FLOYD","STANDARD"
41655,37.57,-82.76,"PRINTER","KY","FLOYD","STANDARD"
41659,37.46,-82.67,"STANVILLE","KY","FLOYD","STANDARD"
41660,37.41,-82.65,"TEABERRY","KY","FLOYD","STANDARD"
41663,37.57,-82.65,"TRAM","KY","FLOYD","PO BOX ONLY"
41666,37.51,-82.73,"WAYLAND","KY","FLOYD","STANDARD"
41667,37.32,-82.7,"WEEKSBURY","KY","FLOYD","STANDARD"
41669,37.33,-82.72,"WHEELWRIGHT","KY","FLOYD","STANDARD"
41701,37.3,-83.24,"HAZARD","KY","PERRY","STANDARD"
41702,37.32,-83.21,"HAZARD","KY","PERRY","STANDARD"
41712,37.36,-83.15,"ARY","KY","PERRY","STANDARD"
41713,37.23,-83.27,"AVAWAM","KY","PERRY","PO BOX ONLY"
41714,37.19,-83.5,"BEAR BRANCH","KY","LESLIE","STANDARD"
41719,37.31,-83.31,"BONNYMAN","KY","PERRY","STANDARD"
41721,37.3,-83.47,"BUCKHORN","KY","PERRY","STANDARD"
41722,37.32,-83.16,"BULAN","KY","PERRY","STANDARD"
41723,37.28,-83.24,"BUSY","KY","PERRY","STANDARD"
41725,37.32,-83.07,"CARRIE","KY","KNOTT","PO BOX ONLY"
41727,37.28,-83.26,"CHAVIES","KY","PERRY","STANDARD"
41729,37.26,-83.22,"COMBS","KY","PERRY","STANDARD"
41730,37.26,-83.4,"CONFLUENCE","KY","LESLIE","STANDARD"
41731,37.14,-83.09,"CORNETTSVILLE","KY","PERRY","STANDARD"
41735,37.03,-83.1,"DELPHIA","KY","PERRY","STANDARD"
41736,37.38,-83.24,"DICE","KY","PERRY","PO BOX ONLY"
41739,37.34,-83.13,"DWARF","KY","PERRY","PO BOX ONLY"
41740,37.35,-83.05,"EMMALENA","KY","KNOTT","STANDARD"
41743,37.31,-83.09,"FISTY","KY","KNOTT","PO BOX ONLY"
41745,37.35,-83.44,"GAYS CREEK","KY","PERRY","STANDARD"
41746,37.21,-83.09,"HAPPY","KY","PERRY","STANDARD"
41747,37.3,-83.12,"HARDBURLY","KY","PERRY","PO BOX ONLY"
41749,37.19,-83.42,"HYDEN","KY","LESLIE","STANDARD"
41751,37.22,-83.14,"JEFF","KY","PERRY","STANDARD"
41754,37.35,-83.28,"KRYPTON","KY","PERRY","STANDARD"
41759,37.23,-83.02,"SASSAFRAS","KY","KNOTT","STANDARD"
41760,37.2,-83.08,"SCUDDY","KY","PERRY","STANDARD"
41762,37.22,-83.51,"SIZEROCK","KY","LESLIE","STANDARD"
41763,37.07,-83.11,"SLEMP","KY","PERRY","STANDARD"
41764,37.12,-83.25,"SMILAX","KY","LESLIE","STANDARD"
41766,37.16,-83.38,"THOUSANDSTICKS","KY","LESLIE","STANDARD"
41772,37.41,-83.02,"VEST","KY","KNOTT","STANDARD"
41773,37.2,-83.07,"VICCO","KY","PERRY","STANDARD"
41774,37.24,-83.14,"VIPER","KY","PERRY","STANDARD"
41775,37.11,-83.36,"WENDOVER","KY","LESLIE","STANDARD"
41776,37.13,-83.27,"WOOTON","KY","LESLIE","STANDARD"
41777,37.06,-83.24,"YEADDISS","KY","LESLIE","STANDARD"
41778,37.28,-83.32,"YERKES","KY","PERRY","PO BOX ONLY"
41804,37.16,-83,"BLACKEY","KY","LETCHER","STANDARD"
41810,37.18,-82.69,"CROMONA","KY","LETCHER","PO BOX ONLY"
41812,37.24,-82.77,"DEANE","KY","LETCHER","STANDARD"
41815,37.14,-82.81,"ERMINE","KY","LETCHER","STANDARD"
41817,37.37,-82.91,"GARNER","KY","KNOTT","STANDARD"
41819,36.99,-83.07,"GORDON","KY","LETCHER","STANDARD"
41821,37.08,-83,"HALLIE","KY","LETCHER","STANDARD"
41822,37.37,-82.96,"HINDMAN","KY","KNOTT","STANDARD"
41824,37.19,-82.88,"ISOM","KY","LETCHER","STANDARD"
41825,37.22,-82.72,"JACKHORN","KY","LETCHER","STANDARD"
41826,37.14,-82.84,"JEREMIAH","KY","LETCHER","STANDARD"
41828,37.31,-82.8,"KITE","KY","KNOTT","STANDARD"
41831,37.37,-82.97,"LEBURN","KY","KNOTT","STANDARD"
41832,37.15,-82.95,"LETCHER","KY","LETCHER","STANDARD"
41833,37.02,-82.99,"LINEFORK","KY","LETCHER","STANDARD"
41834,37.28,-82.94,"LITTCARR","KY","KNOTT","STANDARD"
41835,37.21,-82.67,"MC ROBERTS","KY","LETCHER","STANDARD"
41836,37.27,-82.92,"MALLIE","KY","KNOTT","STANDARD"
41837,37.13,-82.74,"MAYKING","KY","LETCHER","STANDARD"
41838,37.18,-82.75,"MILLSTONE","KY","LETCHER","STANDARD"
41839,37.42,-82.89,"MOUSIE","KY","KNOTT","STANDARD"
41840,37.19,-82.71,"NEON","KY","LETCHER","STANDARD"
41843,37.29,-82.87,"PINE TOP","KY","KNOTT","STANDARD"
41844,37.35,-82.87,"PIPPA PASSES","KY","KNOTT","STANDARD"
41845,37.13,-82.9,"PREMIUM","KY","LETCHER","STANDARD"
41847,37.22,-82.94,"REDFOX","KY","KNOTT","STANDARD"
41848,37.11,-82.94,"ROXANA","KY","LETCHER","STANDARD"
41849,37.17,-82.72,"SECO","KY","LETCHER","PO BOX ONLY"
41855,37.18,-82.8,"THORNTON","KY","LETCHER","STANDARD"
41858,37.14,-82.86,"WHITESBURG","KY","LETCHER","STANDARD"
41859,37.4,-82.78,"DEMA","KY","KNOTT","STANDARD"
41861,37.39,-82.84,"RAVEN","KY","KNOTT","STANDARD"
41862,37.35,-82.79,"TOPMOST","KY","KNOTT","STANDARD"
41901,0,0,"MIGRATE","KY","FAYETTE","UNIQUE"
41902,0,0,"MIGRATE","KY","FAYETTE","UNIQUE"
41903,0,0,"MIGRATE","KY","FAYETTE","UNIQUE"
41904,0,0,"MIGRATE","KY","FAYETTE","UNIQUE"
41905,0,0,"MIGRATE","KY","FAYETTE","UNIQUE"
41906,0,0,"MIGRATE","KY","FAYETTE","UNIQUE"
42001,37.03,-88.71,"PADUCAH","KY","MCCRACKEN","STANDARD"
42002,37.09,-88.71,"PADUCAH","KY","MCCRACKEN","STANDARD"
42003,37.02,-88.58,"PADUCAH","KY","MCCRACKEN","STANDARD"
42020,36.69,-88.28,"ALMO","KY","CALLOWAY","STANDARD"
42021,36.79,-89.01,"ARLINGTON","KY","CARLISLE","STANDARD"
42022,37.15,-88.95,"BANDANA","KY","BALLARD","PO BOX ONLY"
42023,36.88,-89.01,"BARDWELL","KY","CARLISLE","STANDARD"
42024,37.08,-89.01,"BARLOW","KY","BALLARD","STANDARD"
42025,36.89,-88.31,"BENTON","KY","MARSHALL","STANDARD"
42027,36.9,-88.64,"BOAZ","KY","GRAVES","STANDARD"
42028,37.16,-88.34,"BURNA","KY","LIVINGSTON","STANDARD"
42029,36.99,-88.37,"CALVERT CITY","KY","MARSHALL","STANDARD"
42031,36.68,-88.98,"CLINTON","KY","HICKMAN","STANDARD"
42032,36.73,-89.1,"COLUMBUS","KY","HICKMAN","STANDARD"
42033,37.34,-88.08,"CRAYNE","KY","CRITTENDEN","PO BOX ONLY"
42035,36.86,-89,"CUNNINGHAM","KY","CARLISLE","STANDARD"
42036,36.72,-88.24,"DEXTER","KY","CALLOWAY","STANDARD"
42037,37.16,-88.18,"DYCUSBURG","KY","CRITTENDEN","PO BOX ONLY"
42038,37.04,-88.02,"EDDYVILLE","KY","LYON","STANDARD"
42039,36.78,-88.79,"FANCY FARM","KY","GRAVES","STANDARD"
42040,36.6,-88.52,"FARMINGTON","KY","GRAVES","STANDARD"
42041,36.55,-89.08,"FULTON","KY","FULTON","STANDARD"
42044,36.97,-88.27,"GILBERTSVILLE","KY","MARSHALL","STANDARD"
42045,37.08,-88.26,"GRAND RIVERS","KY","LIVINGSTON","STANDARD"
42046,36.6,-88.09,"HAMLIN","KY","CALLOWAY","STANDARD"
42047,37.3,-88.39,"HAMPTON","KY","LIVINGSTON","STANDARD"
42048,36.82,-88.3,"HARDIN","KY","MARSHALL","STANDARD"
42049,36.58,-88.32,"HAZEL","KY","CALLOWAY","STANDARD"
42050,36.55,-89.21,"HICKMAN","KY","FULTON","STANDARD"
42051,36.85,-88.64,"HICKORY","KY","GRAVES","STANDARD"
42053,37.1,-88.85,"KEVIL","KY","BALLARD","STANDARD"
42054,36.7,-88.42,"KIRKSEY","KY","CALLOWAY","STANDARD"
42055,37.07,-88.14,"KUTTAWA","KY","LYON","STANDARD"
42056,37.08,-88.99,"LA CENTER","KY","BALLARD","STANDARD"
42058,37.06,-88.47,"LEDBETTER","KY","LIVINGSTON","STANDARD"
42060,36.96,-88.84,"LOVELACEVILLE","KY","BALLARD","PO BOX ONLY"
42061,36.89,-88.77,"LOWES","KY","GRAVES","PO BOX ONLY"
42063,36.72,-88.65,"LYNNVILLE","KY","GRAVES","PO BOX ONLY"
42064,37.32,-88.09,"MARION","KY","CRITTENDEN","STANDARD"
42066,36.72,-88.65,"MAYFIELD","KY","GRAVES","STANDARD"
42069,36.9,-88.76,"MELBER","KY","GRAVES","STANDARD"
42070,36.86,-89,"MILBURN","KY","CARLISLE","PO BOX ONLY"
42071,36.63,-88.28,"MURRAY","KY","CALLOWAY","STANDARD"
42076,36.56,-88.15,"NEW CONCORD","KY","CALLOWAY","STANDARD"
42078,37.27,-88.33,"SALEM","KY","LIVINGSTON","STANDARD"
42079,36.57,-88.58,"SEDALIA","KY","GRAVES","STANDARD"
42081,37.24,-88.38,"SMITHLAND","KY","LIVINGSTON","STANDARD"
42082,36.9,-88.52,"SYMSONIA","KY","GRAVES","STANDARD"
42083,37.15,-88.29,"TILINE","KY","LIVINGSTON","STANDARD"
42084,37.43,-88.25,"TOLU","KY","CRITTENDEN","PO BOX ONLY"
42085,36.57,-88.76,"WATER VALLEY","KY","GRAVES","STANDARD"
42086,37.08,-88.81,"WEST PADUCAH","KY","MCCRACKEN","STANDARD"
42087,37.06,-88.96,"WICKLIFFE","KY","BALLARD","STANDARD"
42088,36.61,-88.73,"WINGO","KY","GRAVES","STANDARD"
42101,37.02,-86.45,"BOWLING GREEN","KY","WARREN","STANDARD"
42102,36.92,-86.39,"BOWLING GREEN","KY","WARREN","STANDARD"
42103,36.95,-86.36,"BOWLING GREEN","KY","WARREN","STANDARD"
42104,36.89,-86.45,"BOWLING GREEN","KY","WARREN","STANDARD"
42120,36.68,-86.18,"ADOLPHUS","KY","ALLEN","STANDARD"
42122,36.87,-86.35,"ALVATON","KY","WARREN","STANDARD"
42123,36.82,-85.99,"AUSTIN","KY","BARREN","STANDARD"
42124,36.86,-85.65,"BEAUMONT","KY","METCALFE","STANDARD"
42127,37.1,-85.91,"CAVE CITY","KY","BARREN","STANDARD"
42128,36.98,-86.39,"DRAKE","KY","WARREN","STANDARD"
42129,37,-85.61,"EDMONTON","KY","METCALFE","STANDARD"
42130,36.91,-85.78,"EIGHTY EIGHT","KY","BARREN","STANDARD"
42131,36.82,-85.91,"ETOILE","KY","BARREN","STANDARD"
42133,36.73,-85.85,"FOUNTAIN RUN","KY","MONROE","STANDARD"
42134,36.74,-86.58,"FRANKLIN","KY","SIMPSON","STANDARD"
42135,36.76,-86.58,"FRANKLIN","KY","SIMPSON","STANDARD"
42140,36.67,-85.86,"GAMALIEL","KY","MONROE","STANDARD"
42141,36.94,-85.94,"GLASGOW","KY","BARREN","STANDARD"
42142,36.95,-85.96,"GLASGOW","KY","BARREN","STANDARD"
42150,36.78,-86.18,"HALFWAY","KY","ALLEN","STANDARD"
42151,36.65,-85.57,"HESTAND","KY","MONROE","STANDARD"
42152,37.1,-85.82,"HISEVILLE","KY","BARREN","PO BOX ONLY"
42153,36.68,-86.04,"HOLLAND","KY","ALLEN","PO BOX ONLY"
42154,37.06,-85.7,"KNOB LICK","KY","METCALFE","STANDARD"
42156,36.84,-86,"LUCAS","KY","BARREN","STANDARD"
42157,36.77,-85.82,"MOUNT HERMON","KY","MONROE","STANDARD"
42159,37,-86.25,"OAKLAND","KY","WARREN","STANDARD"
42160,36.97,-86.01,"PARK CITY","KY","BARREN","STANDARD"
42163,37.09,-86.14,"ROCKY HILL","KY","EDMONSON","STANDARD"
42164,36.78,-86.19,"SCOTTSVILLE","KY","ALLEN","STANDARD"
42166,36.96,-85.66,"SUMMER SHADE","KY","METCALFE","STANDARD"
42167,36.72,-85.7,"TOMPKINSVILLE","KY","MONROE","STANDARD"
42170,36.91,-86.54,"WOODBURN","KY","WARREN","STANDARD"
42171,37.02,-86.19,"SMITHS GROVE","KY","WARREN","STANDARD"
42201,37.28,-86.67,"ABERDEEN","KY","BUTLER","PO BOX ONLY"
42202,36.77,-86.86,"ADAIRVILLE","KY","LOGAN","STANDARD"
42203,36.93,-87.22,"ALLEGRE","KY","TODD","STANDARD"
42204,36.72,-87.1,"ALLENSVILLE","KY","TODD","STANDARD"
42206,36.84,-86.8,"AUBURN","KY","LOGAN","STANDARD"
42207,37.3,-86.25,"BEE SPRING","KY","EDMONSON","STANDARD"
42209,37.2,-86.67,"BROOKLYN","KY","BUTLER","STANDARD"
42210,37.22,-86.29,"BROWNSVILLE","KY","EDMONSON","STANDARD"
42211,36.8,-87.83,"CADIZ","KY","TRIGG","STANDARD"
42214,37.12,-85.7,"CENTER","KY","METCALFE","STANDARD"
42215,36.95,-87.72,"CERULEAN","KY","TRIGG","STANDARD"
42216,37,-87.15,"CLIFTY","KY","TODD","PO BOX ONLY"
42217,37.04,-87.49,"CROFTON","KY","CHRISTIAN","STANDARD"
42219,37.17,-86.77,"DUNBAR","KY","BUTLER","STANDARD"
42220,36.86,-87.18,"ELKTON","KY","TODD","STANDARD"
42221,36.9,-87.5,"FAIRVIEW","KY","CHRISTIAN","PO BOX ONLY"
42223,36.66,-87.46,"FORT CAMPBELL","KY","CHRISTIAN","STANDARD"
42232,36.92,-87.58,"GRACEY","KY","CHRISTIAN","STANDARD"
42234,36.71,-87.15,"GUTHRIE","KY","TODD","STANDARD"
42235,36.98,-86.39,"HADLEY","KY","WARREN","PO BOX ONLY"
42236,36.72,-87.6,"HERNDON","KY","CHRISTIAN","STANDARD"
42240,36.88,-87.47,"HOPKINSVILLE","KY","CHRISTIAN","STANDARD"
42241,36.9,-87.5,"HOPKINSVILLE","KY","CHRISTIAN","STANDARD"
42251,37.16,-86.89,"HUNTSVILLE","KY","BUTLER","STANDARD"
42252,37.25,-86.51,"JETSON","KY","BUTLER","STANDARD"
42254,36.68,-87.65,"LA FAYETTE","KY","CHRISTIAN","STANDARD"
42256,36.91,-86.92,"LEWISBURG","KY","LOGAN","STANDARD"
42257,37.24,-86.3,"LINDSEYVILLE","KY","EDMONSON","STANDARD"
42259,37.28,-86.17,"MAMMOTH CAVE","KY","EDMONSON","STANDARD"
42261,37.2,-86.69,"MORGANTOWN","KY","BUTLER","STANDARD"
42262,36.74,-87.43,"OAK GROVE","KY","CHRISTIAN","STANDARD"
42265,36.76,-86.98,"OLMSTEAD","KY","LOGAN","STANDARD"
42266,36.86,-87.41,"PEMBROKE","KY","CHRISTIAN","STANDARD"
42267,37.23,-86.8,"PROVO","KY","BUTLER","STANDARD"
42270,36.98,-86.39,"RICHARDSVILLE","KY","WARREN","STANDARD"
42273,37.21,-86.86,"ROCHESTER","KY","BUTLER","STANDARD"
42274,36.92,-86.6,"ROCKFIELD","KY","WARREN","STANDARD"
42275,37.24,-86.41,"ROUNDHILL","KY","EDMONSON","STANDARD"
42276,36.85,-86.88,"RUSSELLVILLE","KY","LOGAN","STANDARD"
42280,36.95,-87.11,"SHARON GROVE","KY","TODD","STANDARD"
42283,36.87,-86.66,"SOUTH UNION","KY","LOGAN","PO BOX ONLY"
42285,37.24,-86.27,"SWEEDEN","KY","EDMONSON","STANDARD"
42286,36.74,-87.25,"TRENTON","KY","TODD","STANDARD"
42287,37.32,-86.52,"WELCHS CREEK","KY","BUTLER","STANDARD"
42288,37.2,-86.67,"WOODBURY","KY","BUTLER","PO BOX ONLY"
42301,37.75,-87.26,"OWENSBORO","KY","DAVIESS","STANDARD"
42302,37.75,-87.11,"OWENSBORO","KY","DAVIESS","STANDARD"
42303,37.78,-87.04,"OWENSBORO","KY","DAVIESS","STANDARD"
42304,37.75,-87.11,"OWENSBORO","KY","DAVIESS","STANDARD"
42320,37.36,-86.86,"BEAVER DAM","KY","OHIO","STANDARD"
